Unnamed: 0,track_id,artists,album_name,track_name,track_genre
6664,0Fzw0tKc6n5PzjcgXtZFdZ,Division Speed,Division Speed,Snowstorm over Narvik,black-metal
90206,4aTCNddtjztjuK2EOgz7ZZ,Brian Hyland,The Bashful Blond,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,rock-n-roll
111370,3K4BfZoYT8OApdYT9vr0F0,Llorca;Georg Levin,The Garden,All Right,trip-hop
39617,5MhBI1wyqAle2OxihIcTYH,Max Herre;Panta Rhei;Dexter,Aus und vorbei,Aus und vorbei,german
77282,2HxKNgDtFGJMd4BSGRNn9V,Fala Comigo;Tiee,Roda de Samba Tiee e Fala Comigo no Complexo Fora do Eixo (Ao Vivo),Fortaleza / Mô / Fernando de Noronha / Acende o Celular / O Pai Tá On - Ao Vivo,pagode
68370,75G3D1ajCgumVJ7Kun9MbC,Brytiago;Darell,Halloween 2022 Perreo Vol. 3,Olvidando,latino
69965,2Mu6LbVNonYafbteWtfceF,K. S. Harisankar,Shubarathri (Original Motion Picture Soundtrack),Anuragakilivathil,malay
93597,4b7EP2BqMTcT0gVUOGXP54,Anatoliy Aleksandrovich,Velikie ispolniteli Rossii XX veka: Luchshie romansy,Na zare ty ejo ne budi,romance
48144,5wHu5Ht9C8tJ9L6HIxpb9c,Fiskales Ad-Hok,Fiesta,Resistiré,hardcore
14238,4h4ZWguApMLFd44vJ6az4E,Tatiana,Ya huele a buñuelos,Jingle Bells,children
41511,4KWzmHFYCmZAasa0qXlwX0,Ex-Voto,Anno Domini,Falling Apart,goth
63680,4wQA4Fcc09gK11bzdkDSpE,Eikichi Yazawa,情事 (50th Anniversary Remastered),FLESH AND BLOOD - Remastered 2022,j-rock
32998,6wptozcE7gLLscFWnhUgxB,Miss Kittin;The Hacker,Tsugi Electro,Frank Sinatra,electronic
26816,3vdhGTNavKW6gXDOwt7oL9,Cameron's Bedtime Classics,Lullabies and Magic,All Of Me,disney
46727,63cP6Urg4CgLfmTunnvbha,Promo,The Worst Of,Kill tha Noise,happy
84440,0cqx5jILzC9MpeOJg1DL08,Os Mutantes,"""A Divina Comédia Ou Ando Meio Desligado""","Desculpe, Babe",psych-rock
2950,2DFi8rwHcVkTTgu7PULhtI,Saint Motel,My Type,My Type,alt-rock
86708,7ridH3hy4aXG6Kn1XomKrO,Holding Absence,The Greatest Mistake of My Life,Afterlife,punk
14124,5sX6g0iOYwLyJirvuc6flz,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",Dosai Amma Dosai Food Song,children
3565,3BdYUl5j3y0vE6RGmD2f3c,FKA twigs,Mellow Electronic Pop,killer,alternative
54899,0UyQk1YM3ZEo3e7NhjNO1i,Fernando Corona,Por Si No Te Has Dado Cuenta,Por Si No Te Has Dado Cuenta,idm
52298,6nCauTC4ROReOIu3AcgtuK,George Jones,I Am What I Am (Expanded Edition),The Ghost Of Another Man,honky-tonk
54382,3k6hDQXDBlYGLgcIBcdeOK,OSAMU SATO;Ryuichi Sakamoto,ALL THINGS MUST BE EQUAL (TYO EDITION),RETROCOGNITION2017,idm
31467,5K6Ssv4Z3zRvxt0P6EKUAP,Galantis;David Guetta;Little Mix,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),electro
15314,3RxaQR8u2FykPkolQJIxiE,Pink Sweat$;Nikhita Gandhi,At My Worst (Nikhita Gandhi Remix),At My Worst (Nikhita Gandhi Remix),chill
7040,6vXQ12lw0BOY8ZAwT80wJy,The Avett Brothers,sadsadchristmas,Winter In My Heart,bluegrass
72946,0BUvIWyz1PGeJ0d6QzsYZk,It Dies Today,The Caitiff Choir,The Radiance,metalcore
89163,3S2S5Kqs95hRwVXSL4nBpO,KAROL G,Fiesta portatil,SEJODIOTO,reggaeton
101399,7aNzqGdfZcNkCWnFR3nZkL,Meeresrauschen;Naturgeräusche für Entspannung und Erholung;Naturgeräusche,Wellenrauschen,An Den Stränden Der Südsee,sleep
64915,1UkNeA31KnDeAhLaPoYgFi,The Echo Park Project,Salsera,Salsera,jazz
96490,4TzB0Zu38kPAP16MwzU6Tl,Akatu;Grupo Revelação,Encontro de Gerações,Só Felicidade,samba
25377,026EyEd8KCAoa46gtWZWJS,Nowator;Paprodziad;KAŁAMAGA,Trzeba Świrować,Trzeba Świrować,disco
51420,1nYAl9wYboVclul2fkCiyr,Jack Harlow,Pop Brandneu,First Class,hip-hop
99832,2Obwg8XE4sWXLpJSDlxn1r,Lauren Spencer Smith,Back to Friends,Back to Friends,singer-songwriter
34191,3Gdi12wIjkRZgQH47sD2e9,Tom Petty,Rock Workout 2023,Free Fallin',folk
9131,4N8rEj0nz6oVhyv3aggHfP,Tihuana,Ilegal,Pula,brazil
81682,2PvaburAUlhNHxVhw5lvOq,Arijit Singh,Ultimate Love Songs - Arijit Singh,"Humdard (From ""Ek Villain"")",pop
35625,2jb9TkdosZ1XZKPbMxpXgG,Edson Lima e Gatinha Manhosa,20 Grandes Sucessos: A Voz de Quem Te Ama,Vivendo de Solidão,forro
56402,2ek8eVDHsdmzPHIhyVNJJe,Sajjan Raj Vaidya,Parkhaai,Parkhaai,indie-pop
112143,140Gw2YEm6CjfxDwe2vzba,Haluk Levent,Bu Ateş Sönmez,Ankara,turkish
100230,7kCwnahdTEHBz2MKAsf6P6,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Que Corran - En Vivo,ska
64135,5E8pCmwdxQSnYsUwAtkLGO,Ella Fitzgerald,Jingle Bell Rock 2022,Sleigh Ride,jazz
100142,6ZOzWPUbMxH24uWHP1k5Eq,Sumo,After Chabon,Mañana en el Abasto,ska
87101,5QvW5lK6mkfTegpAK9JOO7,Fivio Foreign;The Kid LAROI,Paris to Tokyo,Paris to Tokyo,r-n-b
84479,3PjMtNzwhDHqxoKudm6GvF,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),She's Leaving Home - Remastered 2009,psych-rock
76645,6fA17SRA5gxid7FfmYNZRx,Tomaso Albinoni;L'armonia delle Cetre;Matteo Saccà,"Tomaso Albinoni: 12 Sonate a tre Op. 3 (Balletti, Venezia, 1701 - World Premiere Recording On Period Instruments)","12 Sonate a tre - Sonata IV in A Major, Op. 3: III. Sarabanda, Allegro",opera
109034,623TdbJc1yLr8dIepsFV2v,Zedd;Maren Morris;Grey,Queda poco para la PAES,The Middle,techno
64233,2G8eyoZQjaBakG9DFk5NSw,Ella Fitzgerald,Weihnachten Playlist,Rudolph The Red-Nosed Reindeer,jazz
88963,3Y7fpFZbHLpAvWJJYGehz0,Xavier Rudd,Spirit Bird,Follow The Sun,reggae
13912,3r8BUfjPSorbVDmcYBJEhj,Ten City,"THAT WAS THEN, THIS IS NOW",The Way You Make Me Feel,chicago-house
92205,6TXnGAr6DLVYshIrMeP0lZ,Chuck Berry,New Juke Box Hits,Route 66,rockabilly
50828,76zeDc0PT9AcQ2vBK5xfUr,Riff,Que Sea Rock,En un Harem de Agadir,heavy-metal
5093,3RFL9hE5cBocBsjD5XLJLQ,Official HIGE DANdism,Mixed Nuts,Mixed Nuts,anime
81971,459EdQfV196emJYVTMYZd1,Alka Yagnik;Alap Desai,Gayatri Mantra,Gayatri Mantra,pop
107050,5JCi3pyggvk4B0yd0BK3ow,Tove Lo;Hippie Sabotage,Queen Of The Clouds,Stay High - Habits Remix,synth-pop
92894,6eTjWy4MXJymRuJwwDUS2C,The Playtones,Rock'n Roll Is King,Madeleine,rockabilly
41837,7qUb6BBc7tWGPO8uSAoUei,Sirenia,Nine Destinies and a Downfall,Seven Keys And Nine Doors,goth
33294,4rr1OPf80f71BYsDv26G3F,Sly Withers,Passing Through,Passing Through,emo
34591,2GpBrAoCwt48fxjgjlzMd4,Eagles,Hell Freezes Over (Remaster 2018),"Hotel California - Live On MTV, 1994",folk
39716,2ChhuevCNhfbZFoE7X94Wy,Big Pat;BHZ;Monk,Love.Life.Backstage,Queen (feat. Monk),german
15803,6gSBiIezn6yKhCVhBUOSwB,thuy,universe,universe,chill
55626,3lsaCXY238dhR9GW9DEV5e,Zaeden;Polar,Genesis 1:1,1000 pieces,indian
89454,0DHBe3RkyM9V4InBW7DZqS,Chris Jedi;J Balvin;Ozuna;Arcangel,En la nada,Ahora Dice,reggaeton
45042,41kpaTpw314JvZEbZzqMAR,Cuco Sánchez,Tesoros De Colección,Qué Manera de Perder,guitar
71782,641epaxGPCWU6j2SIdQ6v7,ÖTENAZİ;Mavi,OTENAZI FASHION,OTENAZI FASHION,metal
78456,4vcDc9heFLPOk9xADiukVP,Der Benniii,Mona Lisa,Mona Lisa (Du Luder),party
52438,1LdttgZlLIgiKXqGciYjQt,Ray Price,Golden Hits,Make The World Go Away,honky-tonk
55693,7AJtoJnHV80IMEHgQs6YvU,Shankar;Ehsaan;Loy;Shankar Mahadevan;Sowmya Raoh;Loy Mendonsa;Gulzar,Bunty Aur Babli,Nach Baliye,indian
102022,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,Numb Little Bug,songwriter
56861,6lOWoTqVnAWXchddtTH31W,Tom Walker,Leave a Light On,Leave a Light On,indie-pop
52588,3OWCeTUwcuABKcGK3cLxsR,Ray Price,The Essential Ray Price,My Shoes Keep Walking Back to You - Single Version,honky-tonk
73578,7Bp9rKKDf7Ay1LBNmEU2Bl,Stephan Bodzin;Luna Semara;Agents Of Time,Boavista Remixes,Nothing Like You - Agents Of Time Remix,minimal-techno
51555,58prIObJ1GMpyG51jnMjeS,Sidhu Moose Wala,Pbx 1,Badfella,hip-hop
47568,0QV3swr7L8MZr72lL2izV1,Metallica,Hardwired…To Self-Destruct (Deluxe),Hardwired,hard-rock
78094,1QXWVAqwNbtdNbxdnc27Rs,Andreas Gabalier,Karneval 2022 100%,I sing a Liad für di,party
95708,2Kur2hnc1Q0y5IE12ijRBV,Jerry Rivera,Quien de los Dos?,Quien de los Dos?,salsa
55966,2uWOpcS1Fx77HHIDf7SqxK,Pranish VP,Jab Koi Baat X 500 Miles,Jab Koi Baat X 500 Miles,indian
94429,4RPSpwcOe5NgQloQS2CDGp,Wett Brain;Tommy Ice,Suicidal,Suicidal,sad
30606,6iC7vapdKp0XlKhxOkp8QJ,Tiësto;Sevenn;Gucci Mane,BOOM,BOOM,edm
82066,2vk8PCaUuAZ63dsi1lqkn0,Big Star,#1 Record (Remastered),Thirteen,power-pop
38586,7AH76Vec800rSRmfXJsXsk,WAAX,At Least I'm Free,Whoever,garage
106379,4Fa1JAMAa8leM4TQnTiz83,Magnus Uggla,Välkommen till folkhemmet,Astrologen,swedish
27093,37SqzcGDIOLqxhLvFuvRqt,Calibre,Even If,Open Your Eyes - Original Mix,drum-and-bass
82868,7tyxIzfJI6uoc7t9kwwGmf,F.Y.P,Toys That Kill,Wherever the Creeps Go,power-pop
34014,1Fid2jjqsHViMX6xNH70hE,Seafret,Tell Me It's Real (Expanded Edition),Atlantis,folk
26847,2WAfleJHAmKpVa0tK0zoiE,Marcin Franc,Aladyn (Ścieżka Dźwiękowa z Filmu),O skok (repryza 2),disney
103425,4TbyiYcllv8PfNO6aAUdxG,Snoh Aalegra,Best R&B Tunes,SAVE YOURSELF,soul
62600,6XsJTpZwPKMcG8QK8k14Z6,ASIAN KUNG-FU GENERATION,ワールド ワールド ワールド,アフターダーク,j-pop
97599,68A5qckWB3WYNg2mJSbtMA,Matogrosso & Mathias,Ao vivo convida,Enquanto o sol brilhar (Amor sem fim) - Ao vivo,sertanejo
30076,1jT2yBR6qi5mrGwFGIeKmR,Tiësto;Ava Max,Back to School!,The Motto,edm
104991,61EzFxAX2KM66vmcc2CO1k,Rigoberta Bandini;Amaia,La Emperatriz,Así Bailaba,spanish
13098,2IopbjqW6liPd4yV9AkiDP,Ralphi Rosario,The Godfathers of House #1,Instrumental Need,chicago-house
28089,0H7JHndcZJ2SFGx03pUnwp,Koven,Never Have I Felt This,Never Have I Felt This,dub
24973,10RBWTpKyCPybi15zqB1eS,Robert Hood,Internal Empire,Spirit Levels,detroit-techno
18191,1L4ogWrxaJtEiZhH2OR2ld,Chad Daniels,Busy Being Awesome,Class Reunion,comedy
14154,3XKXa1U5reVWFTvGlBbJ7B,Peppa Pig,My First Album,It's Peppa Pig,children
32619,03EuhmMsEHVFI9ytainStU,Flux Pavilion,Lines in Wax,I Can't Stop,electronic
95181,74xZxcC0s3p1ilVeFGzj3t,"José Alberto ""El Canario""",Era Salsa para Bailar,Sueño Contigo,salsa
90064,04S5NntMFVj4ZSsJMhcsLD,Los Freddy's,20 Éxitos Populares,Se Ha Quebrado,rock-n-roll
54071,1WU3U8CyN0XDUsi6mD0g0q,arai tasuku,Alice,C is for Colleen who wasted away,idm
38251,5T545E02gCrnhkPoHXJPxK,M.A.G.S.,M.A.G.S.,Drugs,garage
13705,7AL9XnOoVPIwKabAELsHN2,Pal Joey,Loop-D-Loop #9,Goin 4 Mine,chicago-house
1618,7vCz8K2qr4adELUmCvuGDg,Oba Reengy,Aware,Save Me From Myself,afrobeat
31037,0ZamEnH0D9EvQD1GchY21Y,Billie Eilish,Halloween & Chill,all the good girls go to hell,electro
43685,7Ft8fFfrgaN1J2oZADY6Ag,Juninho Black,Sonhos de Deus,Me Ensine a Caminhar,groove
35556,0GktQjsLTGJT4Whfuijnq0,Douglas & Vinicius,Ao Vivo Em São Paulo,Te Amei A Mais - Ao Vivo,forro
47461,2NPHU2WJaI3rrtCNNuQ8L1,Dorothy,ROCKISDEAD,Raise Hell,hard-rock
97849,4ep8EZjc5GARiaUbp3CJ4A,Pedro Paulo & Alex;Bruno & Barretto;Léo & Raphael;Loubet,Farra dos Brabu (Ao Vivo),Nega / Insana - Ao Vivo,sertanejo
17971,0HWFz9sKXuXlIZgVUvOKPU,Daniel Deluxe,Exile,Territory,club
29005,0hJy4BGWgVsqbrYGoyMW2y,ILLENIUM;Skylar Grey,Worst Day,From The Ashes (with Skylar Grey),dubstep
46502,6ACG1I3qXRpnkIKLVzy4Ww,Scooter,20 Years of Hardcore (Remastered),The Logical Song,happy
15766,12ZYXSzFJUSrFyO1u3Ylqx,Jesse Barrera;Jeremy Passion,Constant,Constant,chill
102807,45dGKmN6jw7PgK6Dw2rEp2,Sheryl Crow,Cars (Original Motion Picture Soundtrack),Real Gone,songwriter
70547,5iZEfbFBdHcWP9gnKvjFAb,王瑞霞,王瑞霞 專輯 黃金珍藏版03 (多情多怨嘆),多情多怨嘆,mandopop
24396,7iFP0xVztATYcYbVSsuVcf,Jeff Mills,SIGHT SOUND AND SPACE,Devices,detroit-techno
92813,7m7p1cJ1UBpCzHiSUF8feh,Eikichi Yazawa,SUBWAY EXPRESS (50th Anniversary Remastered),サブウェイ特急 (セルフカバー) - Remastered 2022,rockabilly
93038,5n2eTurl6CW2r7ozPDghpC,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Wot polk paschol,romance
100070,0Cz5S00ll33KRLVyZMe8Yi,Chancho En Piedra,El Tinto Elemento,El Impostor,ska
62228,4zXRMjTaeflesB3Ih4eHnJ,ONE OK ROCK,Eye of the Storm,Stand Out Fit In,j-pop
35264,47sszNGNsIiXwlNEqbN32b,Os Barões Da Pisadinha,"Da Roça Pra Cidade (Ao Vivo), Vol. 03",Seu Bebê Tá Bebo - Ao Vivo,forro
72569,71GOYiaA8DUE8gflwvKxMT,Darko US;Shaolin G,Oni,Evolving,metalcore
27071,39wGAAxg1ymlJ1r6acT6Wb,Noisia;Subtension,The Resonance IV,The Entangled - Subtension Remix,drum-and-bass
85880,5VlPLcEWAnAQX8sKnJJou0,Alkehol,R.U.M.,Narozeniny,punk-rock
93183,1YlGUez7LhxUuhTZtOyHbl,Sergei Lemeshev,Лемешев Сергей - ХX Век Ретропанорама,Ария Ленского,romance
60050,3KsS9NkC5ZlPAIWpGoL5Sx,Flying Lotus,Yasuke,Crust,j-dance
56715,17PGQK2meDHoEqSHnWmPJ1,When Chai Met Toast,When We Feel Young,Constellation,indie-pop
46234,3hmEg6BPC7g2hiFUPjM7Vf,Scooter,No Time to Chill (20 Years of Hardcore Expanded Editon) [Remastered],How Much Is the Fish? - Remastered,happy
50563,6qAYHHyqndgb9Hk4QhNGaa,Asspera,Cada Vez Mas Pelotudos,Inundados,heavy-metal
97132,6ooRHofTMgFQpyQwgxfyik,Gusttavo Lima,"Falando de Amor, Vol. 1",Sempre Seu Homem,sertanejo
58409,2PzNFF5P9ezfuGpuyHPdyV,Swans,To Be Kind,Screen Shot,industrial
70391,6nTynZhI11TUVxnwZxSLTV,Jody Chiang;Hong Ronghong,不想伊,鴛鴦酒杯,mandopop
73980,1mjca2TjG15PPX9tSDk0mi,Moderat,III (Deluxe Edition),Intruder,minimal-techno
83238,6OLIEGHsA4WMbedcjY3Ncr,David Forbes,ASOT 1090 - A State Of Trance Episode 1090,Threshold (ASOT 1090),progressive-house
48852,3NdllOCJLt2yVlOB0N4Tt2,Cefa;Lucas Silveira,CAØS,Solidão,hardcore
12091,7DDEIlUJ0buTf3k7zHGXmy,李龍基,蜚聲百代系列 李龍基精選,稻草人,cantopop
50778,4Sw097X34TITZkulIIh42b,Pappo;Omar Mollo,"Pappo y Amigos, Vol. 2",La Adivina,heavy-metal
93181,2x0jRIvOlkxKx2sH9cbGmK,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),"Katjuscha, Katjuscha !",romance
108931,31BP9UkAQK5qDBUDr0W8LZ,Alberto Echagüe;Juan D'Arienzo,Bailemos el Tango Argentino con las Mejores Orquestas y Cantores. Volumen 3. Valses y Milongas,Milonga Vieja Milonga,tango
103698,2uuGnWjM2H9SEE6GsJNZIr,Madeleine Peyroux,Jazz Noir,La Javanaise,soul
96916,4ZHGp2rnIwRkjexeUgCOTf,Alcione,Maxximum - Alcione,Pior é Que Eu Gosto,samba
26212,2XQee7HP5QrDwUGHOl6GFf,Joseph Williams;Sally Dworsky;Nathan Lane;Ernie Sabella;Kristle Edwards,Disney Summer Songs,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",disney
20549,2MhZbxhjQf9WunW7Jc4kX4,Avicii,Electro sounds,Wake Me Up - Radio Edit,dance
8844,5psQCuhv7XR4RcL9ppHMxq,Bernard Adamus,Brun,Le fou de l'île,blues
102261,3QAxGU5rQVhTsPYVuRBpIM,Suzonn,Tu Jo Paas,Tu Jo Paas,songwriter
84872,1ITQbrueGLl581a25XXm9c,The Beatles,The Beatles (Remastered),Rocky Raccoon - Remastered 2009,psych-rock
8216,47AOrVM9akhsb59TD6ijjz,Chuck Berry,Christmas Eve At Home,Run Rudolph Run,blues
65512,0kTkexa9RHtmohQud0ClEE,Jubin Nautiyal;Asees Kaur;Keshav Anand,Khuda Haafiz - Chapter 2 Agni Pariksha (Original Motion Picture Soundtrack),Chaiyaan Mein Saiyaan Ki,k-pop
22762,4iXJ1MCn4P10QNSbIDT1ig,Before I Turn,Lovelorn,Cold,death-metal
47569,0nf9RjoFTcOzTIXtmzhRuH,Def Leppard,Adrenalize (Deluxe),Have You Ever Needed Someone So Bad,hard-rock
109435,6yd2M373yAtIg6g7wqLSlT,Dune,Happy Hardcore Top 100,Hardcore Vibes - South Bound Mix Cut,techno
57085,5YlZvHLveTeFWrVoI1F6tQ,Dinker kalvala;Sri Sai Kiran;Anirudh Ravichander,"Life of Pandu (From ""Thiru"")","Life of Pandu (From ""Thiru"")",indie
16069,3g8SjOiYhb67sSPAKP0v88,Johann Sebastian Bach;Frederic Rosselet,Yarlung Records: Fifteen Years,"Cello Suite No. 3, BWV 1009: I. Prelude",classical
90342,2k4EmAD8cDKVkwE3jTOLt1,Manoella Torres,La Gran Colección del 60 Aniversario CBS - Manoella Torres,Acéptame Como Soy,rock-n-roll
28256,04amRUbvDaUMmE9U4Vs48E,Said The Sky;Yuppycult;Electra Mustaine,Wide-Eyed,Just Us,dub
22649,5a5KUKRF23eNYiO2I6FvcH,Surra,Bica na Cara,Pau no Cu do Capitalismo em Posições Obscenas / Sou o Mesmo Fxdxp,death-metal
75063,7x97HGHJQwvgDkYOLbpsVF,Enigma,The Cross Of Changes,Age Of Loneliness (Carly's Song),new-age
5718,5GrVyPPaSy9OksTkFOpdns,Kupla,Owls and Pinecones,Alone in the World,anime
59818,0XpFEZKxUhSSsTdRw2JPqG,Leila Bela,Angra Manyu,Grrrnnr Monster!,iranian
87786,7cwkcJfPKgSfHv8fbKEfSq,Jota Quest;Milton Nascimento,Acústico Jota Quest,O Sol (feat. Milton Nascimento) - Acústico,r-n-b
33474,19uA0MIGsb1xmR19yx8oTr,GARZI,Demonstrate,Demonstrate,emo
8501,3msS7xaelR4Oa0n7IwHkgF,Cold War Kids;Bishop Briggs,LA DIVINE,So Tied Up,blues
55683,0OmPvl0dMgwjN6XrKdGyv4,Pritam;Shilpa Rao;Darshan Raval;Charan,"Tere Siva Jag Mein (From ""Tadap"")","Tere Siva Jag Mein (From ""Tadap"")",indian
985,3giWuQaBIkGG8OcMiWfPMM,Eric Lumiere,Covers - Chill Covers Of Popular Songs,7 Years,acoustic
41570,4ngkoOK7aDLvbXaGKWU71Y,Kamelot,Ghost Opera: The Second Coming,Blücher,goth
94464,6mXr2u0mnE65w1jUCQb35s,Shozzy,City Nights,City Nights,sad
90030,73bhxlCJIK9bwH0miqSxw9,Chuck Berry,On air 70's Hits,Route 66 - Stereo Remix,rock-n-roll
12325,2PMcqt0axYgoSu6xXWzHza,my little airport,I ALSO DON'T KNOW (Live),只收一半 - Live,cantopop
82506,0CxXdYtBAWzE58Inc2Zius,Banner Pilot,Collapser,Central Standard,power-pop
22249,6liTHubwS4DQKZYFlkSYYz,Burgerkill,Berkarat,Penjara Batin,death-metal
50030,6NI3argvAq77Pc76uSG1NO,Carajo,Inmundo,Acorazados,heavy-metal
86462,7cdnq45E9aP2XDStHg5vd7,The Runaways,The Runaways,Cherry Bomb,punk
36804,5cZ6NaDFs0a7ZYfGpaJWEt,Franglish;Aya Nakamura,Vibe,Sans moi,french
69800,4ZM4FUNFOR5lDrZV3pZitK,MC Couper;Marthyan;Unlucky,Area Lock Aanu,Area Lock Aanu,malay
110631,0wYVNC09iLBVIqHB07Hckt,ATB,No Silence,Ecstasy,trance
6104,1dN75q3yZzOqWsz1qHE6gz,Horn,Turm am Hang,Turm am Hang,black-metal
9975,4j6z2ZWATIxUHFNpFsAL7l,Fernandinho,Galileu (ao Vivo),Dono do Mundo - Ao Vivo,brazil
41241,6QArx0bL52H6eGfMOfGbL2,Cortex,Spinal Injuries / the Mannequins of Death (Spinal Injuries Outtakes),Mayhem Troopers,goth
27570,2DPdkB1MBIcxoe7EEcHMEm,Calyx & TeeBee,A Day That Never Comes / Snakes & Ladders,Snakes & Ladders,drum-and-bass
104876,3vjI3bneQnPDZ7PJUs2m70,Stravaganzza,Sentimientos,Desilusión,spanish
92533,3XhRytKC9SRDvr5SajtSBS,Foggy Mountain Rockers,Dice in Flames / Angel Heart,Teenage Paradise,rockabilly
30946,20ZP3Om9DvDazXrNUC7WM2,Rudimental;Jess Glynne;Macklemore;Dan Caplen,Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",edm
38137,21Qsj3cMVCx2xF2EVVNbEu,The White Stripes,White Blood Cells,Fell In Love With a Girl,garage
100063,4GO7nRMoH2XnvXSIUqNMqg,Panteon Rococo,A la Izquierda de la Tierra,Nada Pasó,ska
105363,43zpjvbcrFKFxqm4qpt32E,DGHTR,Out In Space,Out In Space,study
38935,1euVmDJc1qPnmOCybcSr22,The Hives,Live at Third Man Records,Walk Idiot Walk - Live,garage
31934,3GoJ58X4Mqh8xW76GBB1fn,Fly By Midnight;Zaeden,Silver Crane,Settle Down,electro
57446,4vDwtuYOAax6JkphCGDO9Q,Marvin Gaye;Tammi Terrell,60s Christmas Party,Ain't No Mountain High Enough - Mono Version,indie
101044,5iQoofubL1zX4uKlBqVh2Q,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),Natürlicher Ozeanschlaf,sleep
83862,1rIoZ8H3v3InBt8YbMBapx,Lane 8,Brightest Lights,The Rope (feat. POLIÇA),progressive-house
22667,0rJy63poJKgiNN08PD16vp,Mammoth Grinder,Cosmic Crypt,Superior Firepower,death-metal
72564,4vVzmaBsxXuKrJeMSLRF4y,The Amity Affliction,Misery,Drag the Lake,metalcore
51124,3uHisD8WxXOYLaxeOl098L,Bilal Saeed,Baar Baar Dekho (Original Motion Picture Soundtrack),Teri Khair Mangdi,hip-hop
96882,6nBlhtS473a5X4zanyJn8T,Moraes Moreira,Moraes Moreira,Desabafo e Desafio,samba
46522,44yh6K9jMexBzeAV64Ccyi,Neophyte;Never Surrender,Fucking Maximaal,Fucking Maximaal,happy
9937,3vNirK8TosxVKYeZoXpIxv,Fresno,Redenção,Polo,brazil
70006,0F02KChKwbcQ3tk4q1YxLH,Jay Chou,葉惠美,晴天,mandopop
82660,6y4tqwwrrIHBtb6UAfaafT,Matthew Sweet,"Music From the Motion Picture ""The Craft""",Dark Secret,power-pop
82675,2vbnR9YmMgIVUaLFBbjyYR,Screeching Weasel,My Brain Hurts,Cindy's on Methadone,power-pop
35887,5gNIQHfQn1fPZ9L5l1hELv,Forró Ideal,Devendo e Luxando,Devendo e Luxando,forro
27759,4qyFx1WmvogIi7cKuVocj2,Pola & Bryson,The Music,The Music,drum-and-bass
64920,0oBudl7P9fqep8ghZpA6wH,Tony Bennett;Antonia Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,I've Got My Love to Keep Me Warm (with Antonia Bennett),jazz
89879,6NGNWixLd0Qzl5ssOigXJt,Benny Benni;Endo;Darkiel;Juanka,Ella Me Cela (Remix),Ella Me Cela (Remix),reggaeton
106521,5Zg0dSOLzaveXUTGyahSnB,Håkan Hellström,Rampljus,Snälla släck inte ljusen,swedish
60143,4svJStfE1Z3lMpcPeqDYlD,Chronic Law,Solemn Request,Solemn Request,j-dance
5619,2aWZdQKcviDldcTWAsgPzh,Satoshi Takebe,From Up On Poppy Hill Soundtrack,Signal Flags,anime
103253,7kRKlFCFLAUwt43HWtauhX,ALI;AKLO,LOST IN PARADISE,LOST IN PARADISE,soul
11405,6C6aknFp2XtjIq7xuvyfuY,YUNGBLUD,weird!,mars,british
109827,7h2jT3YLmtDAxf4cF6rSQu,Rollergirl,Now I'm Singin'... (And the Party Keeps on Rollin'),Dear Jessie,techno
67336,4Am7HvT1CHDBH5bIdat8Ll,Don Omar,Feliz Cumpleaños con Perreo,Hasta Abajo,latin
87077,0GZpxW1UfoInSJug7m34fR,Chuck Berry,Classic Christmas 2022,Run Rudolph Run,r-n-b
60057,4zqoszH8UVaYPx9HMNlt0R,Skillibeng;Street Gena,Pine Tree Riddim,Faar,j-dance
35259,55tO0KAE7HsVMcqPT7qG2p,John Amplificado;Vitor e Luan,Ao Vivo Em Goiânia,Não Deixe Ele Saber - Ao Vivo,forro
110948,6Z9VVmXtcO9xNPuZT5LEVQ,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Collision - Radio Edit,trance
42688,1VTg9yhCYcRgl4wAunK9RE,Cattle Decapitation,Homovore (2021 Remastered Version),Open Human Head Experiments with Bleach Laquer and Epoxy - 2021 Remastered Version,grindcore
113351,60GTOisUSdUksjMzq17XvO,for KING & COUNTRY,What Are We Waiting For?,Love Me Like I Am,world-music
50869,0bS8r3PXXb6WoNOIqdOyz4,Die Apokalyptischen Reiter,Der Rote Reiter,Herz in Flammen,heavy-metal
10843,1cufbeYwK8LYLX8r63zKup,The Chemical Brothers,Brotherhood,Electronic Battle Weapon 9,breakbeat
8939,0P7DoyGrr4Wp9w5TotEtUC,The Band,Music From Big Pink (Remastered),The Weight - Remastered 2000,blues
